episode,reward,waiting,queue,arrived,epsilon,phase_counts,phases_used,dominant_phase,dominant_pct
637,5235.012312499998,5691.323055555556,42.28722222222222,1347.0,0.2793539393818723,"{""0"": 74, ""1"": 73}",2,0,50.3
638,4942.802812500006,5875.948611111111,43.33166666666666,1297.0,0.2787952315031086,"{""0"": 68, ""1"": 68}",2,0,50.0
639,5032.572062500002,5853.076944444444,43.588055555555556,1314.0,0.27823764104010235,"{""0"": 70, ""1"": 70}",2,0,50.0
640,5120.555874999986,5740.696111111111,42.49722222222222,1327.0,0.27768116575802215,"{""0"": 75, ""1"": 75}",2,0,50.0
641,5196.1644375000005,5855.219166666667,43.23277777777778,1348.0,0.2771258034265061,"{""0"": 78, ""1"": 77}",2,0,50.3
642,5265.0201875,5881.296388888889,43.26138888888889,1364.0,0.2765715518196531,"{""0"": 78, ""1"": 78}",2,0,50.0
643,4979.980562500004,5783.680833333333,42.66833333333334,1300.0,0.2760184087160138,"{""0"": 79, ""1"": 79}",2,0,50.0
644,5182.80143749999,5850.315833333333,42.95111111111111,1348.0,0.27546637189858175,"{""0"": 86, ""1"": 85}",2,0,50.3
645,5098.232437500008,5746.108611111111,42.155277777777776,1324.0,0.2749154391547846,"{""0"": 85, ""1"": 85}",2,0,50.0
646,5239.861250000004,5649.95,42.31111111111111,1345.0,0.27436560827647505,"{""0"": 73, ""1"": 73}",2,0,50.0
647,5437.901437500002,5780.4158333333335,42.43555555555555,1394.0,0.2738168770599221,"{""0"": 81, ""1"": 81}",2,0,50.0
648,5231.6444375000265,5859.5525,43.43888888888889,1356.0,0.2732692433058022,"{""0"": 74, ""1"": 74}",2,0,50.0
649,5194.927062500015,5841.296388888889,42.87777777777778,1349.0,0.2727227048191906,"{""0"": 83, ""1"": 83}",2,0,50.0
650,5178.431187499984,5781.005833333334,42.86611111111111,1339.0,0.27217725940955223,"{""0"": 69, ""1"": 69}",2,0,50.0
651,5246.067687500009,5706.0825,42.66444444444444,1350.0,0.2716329048907331,"{""0"": 72, ""1"": 71}",2,0,50.3
652,5292.648312499994,5882.424166666667,43.727777777777774,1368.0,0.2710896390809516,"{""0"": 70, ""1"": 70}",2,0,50.0
653,4963.051500000013,5794.448888888889,42.91277777777778,1297.0,0.2705474598027897,"{""0"": 72, ""1"": 72}",2,0,50.0
654,5136.966249999996,5903.216666666666,43.346111111111114,1340.0,0.27000636488318414,"{""0"": 80, ""1"": 79}",2,0,50.3
655,4881.166937499995,5885.819166666667,43.52722222222222,1284.0,0.26946635215341774,"{""0"": 66, ""1"": 66}",2,0,50.0
656,5175.058375000002,5820.151666666667,42.995,1342.0,0.2689274194491109,"{""0"": 76, ""1"": 75}",2,0,50.3
657,4732.239812499999,5936.864722222223,43.42916666666667,1261.0,0.2683895646102127,"{""0"": 80, ""1"": 80}",2,0,50.0
658,5276.634437499995,5748.9302777777775,42.93888888888889,1358.0,0.2678527854809923,"{""0"": 72, ""1"": 72}",2,0,50.0
659,4983.616312500009,5840.108055555555,43.17916666666667,1304.0,0.2673170799100303,"{""0"": 69, ""1"": 69}",2,0,50.0
660,5180.436062500009,5935.1925,43.74527777777778,1350.0,0.2667824457502102,"{""0"": 81, ""1"": 81}",2,0,50.0
661,4991.339562500001,5922.226944444445,43.4125,1309.0,0.2662488808587098,"{""0"": 75, ""1"": 75}",2,0,50.0
662,4940.869375000007,5876.333333333333,43.45805555555555,1299.0,0.26571638309699236,"{""0"": 73, ""1"": 73}",2,0,50.0
663,4989.983374999998,5812.087777777778,43.12638888888889,1304.0,0.26518495033079836,"{""0"": 73, ""1"": 72}",2,0,50.3
664,5097.572312500001,5810.378611111111,42.77444444444444,1327.0,0.2646545804301368,"{""0"": 77, ""1"": 76}",2,0,50.3
665,5219.875562500005,5766.580833333333,42.68611111111111,1348.0,0.26412527126927654,"{""0"": 76, ""1"": 75}",2,0,50.3
666,5001.642437500011,5879.005833333334,43.40555555555556,1310.0,0.26359702072673796,"{""0"": 78, ""1"": 78}",2,0,50.0
667,4611.079250000013,5765.247777777778,42.26777777777778,1227.0,0.2630698266852845,"{""0"": 81, ""1"": 81}",2,0,50.0
668,5002.248624999993,5809.942222222222,42.848055555555554,1306.0,0.26254368703191394,"{""0"": 71, ""1"": 71}",2,0,50.0
669,5149.697312499997,5926.4175,43.870555555555555,1343.0,0.2620185996578501,"{""0"": 79, ""1"": 79}",2,0,50.0
670,4937.259249999991,5911.378333333333,43.48305555555555,1300.0,0.2614945624585344,"{""0"": 81, ""1"": 80}",2,0,50.3
671,4810.290875000001,5778.543333333333,42.430277777777775,1267.0,0.26097157333361737,"{""0"": 78, ""1"": 78}",2,0,50.0
672,5302.784375000014,5859.444444444444,43.15138888888889,1370.0,0.2604496301869501,"{""0"": 78, ""1"": 78}",2,0,50.0
673,4953.521062500006,5837.525833333333,43.1325,1299.0,0.2599287309265762,"{""0"": 76, ""1"": 76}",2,0,50.0
674,5169.754125000006,5805.070555555556,42.86055555555556,1341.0,0.259408873464723,"{""0"": 76, ""1"": 76}",2,0,50.0
675,5202.793937500008,5737.143611111111,42.54388888888889,1343.0,0.25889005571779355,"{""0"": 75, ""1"": 74}",2,0,50.3
676,4917.662875000009,5827.237222222222,43.05111111111111,1291.0,0.25837227560635795,"{""0"": 72, ""1"": 72}",2,0,50.0
677,5192.509625000014,5885.279444444444,43.784444444444446,1350.0,0.25785553105514525,"{""0"": 76, ""1"": 76}",2,0,50.0
678,5054.48149999999,5704.640555555556,42.38027777777778,1311.0,0.25733981999303496,"{""0"": 75, ""1"": 75}",2,0,50.0
679,5127.680625000005,5908.155555555555,43.78194444444444,1337.0,0.2568251403530489,"{""0"": 70, ""1"": 70}",2,0,50.0
680,4792.024687499999,5811.520833333333,42.848055555555554,1265.0,0.2563114900723428,"{""0"": 76, ""1"": 76}",2,0,50.0
681,5054.705312500013,5922.284722222223,43.76916666666666,1324.0,0.25579886709219807,"{""0"": 78, ""1"": 78}",2,0,50.0
682,5195.967187499992,5866.404166666666,43.22694444444444,1348.0,0.25528726935801366,"{""0"": 76, ""1"": 76}",2,0,50.0
683,5189.002999999998,5845.372777777778,43.905833333333334,1345.0,0.25477669481929766,"{""0"": 66, ""1"": 66}",2,0,50.0
684,5292.021062500003,5804.348055555555,43.04194444444445,1366.0,0.25426714142965906,"{""0"": 84, ""1"": 84}",2,0,50.0
685,5155.629312499995,5883.855833333333,43.4125,1341.0,0.25375860714679976,"{""0"": 74, ""1"": 73}",2,0,50.3
686,5145.228250000006,5790.785555555555,42.736666666666665,1334.0,0.25325108993250617,"{""0"": 76, ""1"": 75}",2,0,50.3
687,4973.8690625000045,5707.379166666667,42.261944444444445,1297.0,0.25274458775264114,"{""0"": 79, ""1"": 79}",2,0,50.0
688,5182.243562499997,5837.2675,43.281666666666666,1344.0,0.25223909857713583,"{""0"": 69, ""1"": 68}",2,0,50.4
689,5118.702250000011,5884.153888888889,43.45027777777778,1333.0,0.25173462037998157,"{""0"": 68, ""1"": 68}",2,0,50.0
690,5216.536812499998,5899.014166666667,43.626666666666665,1355.0,0.2512311511392216,"{""0"": 77, ""1"": 77}",2,0,50.0
691,5058.733250000002,5752.8133333333335,42.409444444444446,1316.0,0.25072868883694316,"{""0"": 77, ""1"": 77}",2,0,50.0
692,5485.062437500003,5858.616944444444,43.507777777777775,1406.0,0.2502272314592693,"{""0"": 73, ""1"": 73}",2,0,50.0
693,4955.410937499992,5787.018055555555,42.818333333333335,1297.0,0.24972677699635074,"{""0"": 77, ""1"": 76}",2,0,50.3
694,5446.041749999992,5909.32,43.355,1398.0,0.24922732344235804,"{""0"": 74, ""1"": 73}",2,0,50.3
695,5088.538249999997,5980.543888888889,43.853611111111114,1334.0,0.24872886879547332,"{""0"": 83, ""1"": 83}",2,0,50.0
696,4929.937500000009,5797.2444444444445,42.85888888888889,1290.0,0.24823141105788238,"{""0"": 73, ""1"": 73}",2,0,50.0
697,5226.483000000001,5885.795,43.469722222222224,1357.0,0.2477349482357666,"{""0"": 83, ""1"": 82}",2,0,50.3
698,5540.330937500013,5853.179166666667,43.47666666666667,1415.0,0.24723947833929508,"{""0"": 69, ""1"": 69}",2,0,50.0
699,5174.013812500004,5866.5663888888885,43.315,1345.0,0.2467449993826165,"{""0"": 78, ""1"": 78}",2,0,50.0
700,5031.130125000004,5963.23,44.21083333333333,1320.0,0.24625150938385126,"{""0"": 70, ""1"": 70}",2,0,50.0
701,5445.46518750001,5883.2797222222225,43.2625,1402.0,0.24575900636508355,"{""0"": 88, ""1"": 87}",2,0,50.3
702,5337.371125000014,5877.461666666667,43.38333333333333,1378.0,0.24526748835235337,"{""0"": 74, ""1"": 73}",2,0,50.3
703,5294.188812500018,5871.241388888889,43.40027777777778,1370.0,0.24477695337564867,"{""0"": 80, ""1"": 80}",2,0,50.0
704,5139.755749999986,5849.905,43.604166666666664,1334.0,0.24428739946889738,"{""0"": 70, ""1"": 70}",2,0,50.0
705,5088.845999999993,5856.29,43.01722222222222,1328.0,0.24379882466995959,"{""0"": 78, ""1"": 78}",2,0,50.0
706,4912.669937500002,5840.561388888889,42.89055555555556,1291.0,0.24331122702061966,"{""0"": 77, ""1"": 77}",2,0,50.0
707,5401.909562499998,5885.068611111111,43.46388888888889,1390.0,0.24282460456657842,"{""0"": 76, ""1"": 76}",2,0,50.0
708,5208.898687499986,5833.114166666666,43.04472222222222,1350.0,0.24233895535744526,"{""0"": 79, ""1"": 79}",2,0,50.0
709,5183.870500000015,5902.614444444444,43.20722222222222,1348.0,0.24185427744673038,"{""0"": 80, ""1"": 79}",2,0,50.3
710,5288.9935624999825,5864.850833333333,43.63444444444445,1366.0,0.24137056889183692,"{""0"": 68, ""1"": 68}",2,0,50.0
711,5115.921187500004,5718.9141666666665,42.31027777777778,1326.0,0.24088782775405324,"{""0"": 78, ""1"": 78}",2,0,50.0
712,5351.397250000007,5799.712222222222,42.99666666666667,1375.0,0.24040605209854513,"{""0"": 71, ""1"": 70}",2,0,50.4
713,4955.265062500002,5741.144166666667,42.409444444444446,1291.0,0.23992523999434803,"{""0"": 74, ""1"": 73}",2,0,50.3
714,4919.281562500006,5903.768055555555,43.80916666666667,1295.0,0.23944538951435934,"{""0"": 73, ""1"": 73}",2,0,50.0
715,4824.308937500003,5950.763055555555,43.68638888888889,1278.0,0.23896649873533063,"{""0"": 69, ""1"": 68}",2,0,50.4
716,5154.7693750000135,5874.7,43.03805555555556,1342.0,0.23848856573785998,"{""0"": 78, ""1"": 78}",2,0,50.0
717,5147.755187500003,5831.199166666666,42.85,1336.0,0.23801158860638427,"{""0"": 76, ""1"": 75}",2,0,50.3
718,5394.103000000002,5841.892222222222,43.19555555555556,1387.0,0.2375355654291715,"{""0"": 77, ""1"": 77}",2,0,50.0
719,4867.219999999999,5854.561111111111,43.535,1281.0,0.23706049429831316,"{""0"": 71, ""1"": 70}",2,0,50.4
720,5310.573187499981,5852.419166666667,43.62277777777778,1370.0,0.23658637330971655,"{""0"": 68, ""1"": 68}",2,0,50.0
721,5565.6990000000005,5769.0905555555555,42.54694444444444,1421.0,0.23611320056309712,"{""0"": 86, ""1"": 86}",2,0,50.0
722,5195.4275,5805.486111111111,42.85583333333334,1345.0,0.2356409741619709,"{""0"": 74, ""1"": 74}",2,0,50.0
723,5309.622437499998,5840.300277777777,43.07666666666667,1370.0,0.23516969221364697,"{""0"": 80, ""1"": 79}",2,0,50.3
724,5069.679312499986,5802.033611111111,42.86972222222222,1321.0,0.2346993528292197,"{""0"": 77, ""1"": 77}",2,0,50.0
725,5400.052312499988,5801.150833333333,42.925555555555555,1387.0,0.23422995412356126,"{""0"": 77, ""1"": 76}",2,0,50.3
726,5199.401437500015,5871.065833333333,43.29,1352.0,0.23376149421531414,"{""0"": 84, ""1"": 84}",2,0,50.0
727,5109.952374999996,5896.764444444444,43.625277777777775,1333.0,0.2332939712268835,"{""0"": 73, ""1"": 72}",2,0,50.3
728,5140.024000000004,5765.4238888888885,42.71361111111111,1329.0,0.23282738328442973,"{""0"": 73, ""1"": 72}",2,0,50.3
729,5095.535312499988,5873.109722222222,43.07611111111111,1328.0,0.23236172851786085,"{""0"": 74, ""1"": 73}",2,0,50.3
730,5442.322875000016,5824.998333333333,43.765,1395.0,0.23189700506082514,"{""0"": 69, ""1"": 69}",2,0,50.0
731,5331.797374999997,5891.133888888889,43.61,1377.0,0.2314332110507035,"{""0"": 75, ""1"": 75}",2,0,50.0
732,5233.565062500004,5915.791388888889,43.5475,1358.0,0.23097034462860208,"{""0"": 84, ""1"": 83}",2,0,50.3
733,5285.03837500001,5864.557222222223,42.93833333333333,1369.0,0.23050840393934488,"{""0"": 85, ""1"": 85}",2,0,50.0
734,5086.675937500006,5899.626388888889,43.631388888888885,1328.0,0.2300473871314662,"{""0"": 76, ""1"": 76}",2,0,50.0
735,4731.483062499991,5819.380833333334,42.980555555555554,1252.0,0.22958729235720327,"{""0"": 66, ""1"": 66}",2,0,50.0
736,4916.44825,5816.599444444444,43.01583333333333,1290.0,0.22912811777248887,"{""0"": 74, ""1"": 74}",2,0,50.0
737,5265.957000000003,5724.346666666666,42.73444444444444,1356.0,0.22866986153694388,"{""0"": 76, ""1"": 76}",2,0,50.0
738,4994.697374999994,5772.750555555555,42.717777777777776,1301.0,0.22821252181387,"{""0"": 71, ""1"": 70}",2,0,50.4
739,5113.1898749999855,5834.586666666667,43.22083333333333,1331.0,0.22775609677024225,"{""0"": 77, ""1"": 77}",2,0,50.0
740,5433.530687499994,5963.233055555555,44.049166666666665,1401.0,0.22730058457670177,"{""0"": 76, ""1"": 75}",2,0,50.3
741,5191.0555000000095,5861.253333333333,43.233333333333334,1348.0,0.22684598340754836,"{""0"": 86, ""1"": 85}",2,0,50.3
742,4909.474375000001,5876.0055555555555,43.408055555555556,1292.0,0.22639229144073325,"{""0"": 74, ""1"": 73}",2,0,50.3
743,5279.526437499983,5844.2325,43.367777777777775,1365.0,0.22593950685785177,"{""0"": 79, ""1"": 79}",2,0,50.0
744,5299.815500000007,5896.650555555556,43.5975,1370.0,0.22548762784413606,"{""0"": 73, ""1"": 72}",2,0,50.3
745,5187.093812499999,5802.841388888889,43.26861111111111,1343.0,0.2250366525884478,"{""0"": 74, ""1"": 73}",2,0,50.3
746,5268.6899374999975,5857.505833333334,43.00111111111111,1363.0,0.2245865792832709,"{""0"": 75, ""1"": 75}",2,0,50.0
747,4992.004187499995,5891.461944444444,43.47416666666667,1308.0,0.22413740612470434,"{""0"": 75, ""1"": 75}",2,0,50.0
748,5109.139874999993,5854.347777777778,43.18083333333333,1331.0,0.22368913131245494,"{""0"": 73, ""1"": 73}",2,0,50.0
749,5013.167687499975,5891.260277777777,43.93277777777778,1311.0,0.22324175304983002,"{""0"": 70, ""1"": 70}",2,0,50.0
750,5319.855312500002,5847.531944444445,43.516666666666666,1372.0,0.22279526954373036,"{""0"": 73, ""1"": 73}",2,0,50.0
751,5200.909625000003,5942.271111111111,43.81305555555556,1356.0,0.2223496790046429,"{""0"": 83, ""1"": 83}",2,0,50.0
752,5091.465999999995,5731.115,42.759166666666665,1318.0,0.2219049796466336,"{""0"": 70, ""1"": 70}",2,0,50.0
753,5185.91206249999,5898.035277777778,43.17166666666667,1351.0,0.22146116968734034,"{""0"": 87, ""1"": 86}",2,0,50.3
754,5218.03375,5955.155555555555,44.18055555555556,1356.0,0.22101824734796566,"{""0"": 71, ""1"": 70}",2,0,50.4
755,5143.526125000009,5894.675555555556,43.40972222222222,1341.0,0.22057621085326973,"{""0"": 81, ""1"": 80}",2,0,50.3
756,5122.578937499993,5857.138055555555,43.08722222222222,1335.0,0.2201350584315632,"{""0"": 86, ""1"": 86}",2,0,50.0
757,4884.024312499994,5749.375277777778,42.535,1282.0,0.21969478831470007,"{""0"": 82, ""1"": 82}",2,0,50.0
758,4987.248687499996,5834.9336111111115,43.06,1304.0,0.21925539873807068,"{""0"": 74, ""1"": 73}",2,0,50.3
759,5390.918749999996,5827.363888888889,42.86638888888889,1385.0,0.21881688794059453,"{""0"": 84, ""1"": 84}",2,0,50.0
760,5046.844687500014,5889.451388888889,43.70444444444445,1320.0,0.21837925416471335,"{""0"": 72, ""1"": 72}",2,0,50.0
761,5015.281812499988,5959.478055555555,43.590833333333336,1318.0,0.21794249565638393,"{""0"": 81, ""1"": 81}",2,0,50.0
762,5197.676999999993,5807.332777777778,42.94083333333333,1347.0,0.21750661066507115,"{""0"": 79, ""1"": 78}",2,0,50.3
763,5557.385687500004,5843.063611111111,43.202777777777776,1421.0,0.21707159744374102,"{""0"": 78, ""1"": 77}",2,0,50.3
764,5061.342187500003,5842.676388888889,43.283055555555556,1319.0,0.21663745424885353,"{""0"": 72, ""1"": 72}",2,0,50.0
765,5178.0878125000045,5911.084722222222,43.3525,1347.0,0.21620417934035582,"{""0"": 73, ""1"": 72}",2,0,50.3
766,5023.709687500006,5878.215277777777,43.31861111111111,1316.0,0.2157717709816751,"{""0"": 79, ""1"": 78}",2,0,50.3
767,4919.462124999992,5842.890555555556,42.861111111111114,1294.0,0.21534022743971176,"{""0"": 82, ""1"": 81}",2,0,50.3
768,5061.5546250000125,5826.662777777778,43.07055555555556,1320.0,0.21490954698483233,"{""0"": 77, ""1"": 77}",2,0,50.0
769,5137.906812500016,5909.294722222222,43.639722222222225,1339.0,0.21447972789086267,"{""0"": 79, ""1"": 78}",2,0,50.3
770,4976.377187499994,5879.954166666666,43.47027777777778,1304.0,0.21405076843508095,"{""0"": 65, ""1"": 65}",2,0,50.0
771,5127.630625000003,5893.6305555555555,44.10944444444444,1336.0,0.21362266689821077,"{""0"": 70, ""1"": 69}",2,0,50.4
772,5176.551125000018,5851.661666666667,43.416666666666664,1343.0,0.21319542156441434,"{""0"": 72, ""1"": 71}",2,0,50.3
773,4845.200812499996,5808.246388888889,42.75,1275.0,0.21276903072128553,"{""0"": 77, ""1"": 77}",2,0,50.0
774,5577.752437500006,5801.436388888889,43.19138888888889,1421.0,0.21234349265984295,"{""0"": 78, ""1"": 78}",2,0,50.0
775,5304.621125000002,5878.858888888889,43.31305555555556,1371.0,0.21191880567452326,"{""0"": 73, ""1"": 72}",2,0,50.3
776,5066.439500000012,5805.949444444444,42.67638888888889,1319.0,0.21149496806317422,"{""0"": 76, ""1"": 75}",2,0,50.3
777,5205.860187499993,5862.474166666667,43.514722222222225,1351.0,0.21107197812704787,"{""0"": 77, ""1"": 76}",2,0,50.3
778,5094.650499999997,5862.606111111111,43.29472222222222,1327.0,0.21064983417079378,"{""0"": 72, ""1"": 71}",2,0,50.3
779,4866.918750000006,5841.616666666667,42.696666666666665,1283.0,0.21022853450245219,"{""0"": 86, ""1"": 86}",2,0,50.0
780,5102.0170625,5927.396388888889,44.17777777777778,1331.0,0.2098080774334473,"{""0"": 68, ""1"": 67}",2,0,50.4
781,5205.331937500002,5836.669166666667,43.041111111111114,1349.0,0.20938846127858038,"{""0"": 80, ""1"": 80}",2,0,50.0
782,5119.787937499992,5749.253611111111,42.49944444444444,1329.0,0.20896968435602323,"{""0"": 81, ""1"": 81}",2,0,50.0
783,5396.3424375000095,5855.200277777778,43.108333333333334,1387.0,0.2085517449873112,"{""0"": 79, ""1"": 78}",2,0,50.3
784,4768.304999999993,5843.866666666667,42.925,1262.0,0.20813464149733657,"{""0"": 80, ""1"": 79}",2,0,50.3
785,5301.844750000005,5807.053888888889,42.88583333333333,1367.0,0.2077183722143419,"{""0"": 83, ""1"": 82}",2,0,50.3
786,5035.433312500004,5763.621388888889,42.71194444444444,1310.0,0.2073029354699132,"{""0"": 74, ""1"": 73}",2,0,50.3
787,5122.624937500006,5839.066944444445,42.87388888888889,1334.0,0.20688832959897338,"{""0"": 83, ""1"": 83}",2,0,50.0
788,5134.748499999991,5791.001111111111,42.97,1334.0,0.20647455293977543,"{""0"": 80, ""1"": 80}",2,0,50.0
789,5093.197562499996,5879.4025,43.26638888888889,1328.0,0.20606160383389588,"{""0"": 72, ""1"": 72}",2,0,50.0
790,5125.708687500003,5747.161388888889,42.58555555555556,1329.0,0.2056494806262281,"{""0"": 74, ""1"": 74}",2,0,50.0
791,4781.653125000002,5863.663888888889,43.04055555555556,1264.0,0.20523818166497565,"{""0"": 72, ""1"": 72}",2,0,50.0
792,4956.230062499997,5794.108055555555,42.95638888888889,1298.0,0.2048277053016457,"{""0"": 79, ""1"": 79}",2,0,50.0
793,5141.231937500001,5800.469166666667,42.891666666666666,1334.0,0.20441804989104242,"{""0"": 73, ""1"": 73}",2,0,50.0
794,5196.971562500017,5853.423611111111,43.3425,1348.0,0.20400921379126033,"{""0"": 77, ""1"": 77}",2,0,50.0
795,5039.797312499999,5821.173055555556,43.297777777777775,1314.0,0.20360119536367782,"{""0"": 69, ""1"": 69}",2,0,50.0
796,5004.760187499986,5989.638055555555,44.24,1316.0,0.20319399297295046,"{""0"": 73, ""1"": 72}",2,0,50.3
797,4986.822000000006,5754.696666666667,42.565,1298.0,0.20278760498700457,"{""0"": 62, ""1"": 62}",2,0,50.0
798,5041.372062500012,5921.224166666667,43.31777777777778,1323.0,0.20238202977703057,"{""0"": 86, ""1"": 86}",2,0,50.0
799,5261.454187499994,5738.350833333333,42.43527777777778,1356.0,0.2019772657174765,"{""0"": 81, ""1"": 81}",2,0,50.0
800,5144.296687499991,5943.103611111111,43.62444444444444,1343.0,0.20157331118604155,"{""0"": 77, ""1"": 77}",2,0,50.0
