episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
288,8300.226687500019,651.9258333333333,15.337222222222222,1722.0,386.81954340934755,-0.009350770176388324,775.247894859314,3.6347121775150297,0.21874000000000005,"{""0"": 41, ""5"": 18, ""1"": 48, ""3"": 26, ""2"": 20, ""6"": 28, ""4"": 37, ""7"": 28}",8,1,19.5
289,8565.40181249999,557.7419444444445,14.702777777777778,1771.0,460.1466774940491,-0.01580284768715501,921.904638671875,3.627112990617752,0.21776,"{""0"": 34, ""1"": 35, ""2"": 35, ""3"": 28, ""6"": 27, ""5"": 28, ""7"": 29, ""4"": 28}",8,1,14.3
290,8482.684937500002,552.1113888888889,15.065,1753.0,558.4136182785035,0.00228172461502254,1118.3982650756836,3.634074515104294,0.21678000000000003,"{""0"": 32, ""2"": 32, ""4"": 25, ""7"": 27, ""6"": 37, ""3"": 19, ""1"": 37, ""5"": 26}",8,6,15.7
291,8007.906875000015,639.1277777777777,15.739722222222222,1662.0,412.0646818161011,-0.006494830455631017,825.7131278991699,3.639430892467499,0.21580000000000005,"{""0"": 35, ""4"": 19, ""2"": 37, ""5"": 20, ""1"": 41, ""7"": 30, ""6"": 29, ""3"": 21}",8,1,17.7
292,8183.752124999991,598.56,14.565277777777778,1694.0,430.8996982574463,-0.014184591802768409,863.381499671936,3.6163766264915465,0.21482,"{""0"": 27, ""6"": 20, ""1"": 50, ""7"": 26, ""5"": 33, ""4"": 28, ""2"": 28, ""3"": 23}",8,1,21.3
293,8239.568999999996,1087.6461111111112,20.4075,1730.0,419.68814239501955,-0.012704002391546964,840.9520183563233,3.6249589383602143,0.21384000000000003,"{""0"": 25, ""6"": 21, ""4"": 34, ""3"": 33, ""1"": 43, ""5"": 25, ""7"": 18, ""2"": 31}",8,1,18.7
294,8122.286937500009,614.8358333333333,14.775,1685.0,453.1789270401001,-0.011675257398746908,907.9288223266601,3.6352890610694883,0.21286000000000005,"{""0"": 25, ""1"": 46, ""4"": 29, ""7"": 24, ""2"": 28, ""6"": 35, ""5"": 26, ""3"": 24}",8,1,19.4
295,8392.838437499993,652.3847222222222,16.241666666666667,1740.0,438.01003913879396,-0.003987949341535568,877.5684810638428,3.6351489543914797,0.21188,"{""0"": 35, ""4"": 22, ""5"": 35, ""1"": 35, ""7"": 28, ""3"": 25, ""2"": 27, ""6"": 32}",8,0,14.6
296,8033.550562500002,952.2447222222222,18.00583333333333,1683.0,450.77545833587646,0.008369049476459622,903.0687070846558,3.6380680024623873,0.21090000000000003,"{""0"": 37, ""3"": 37, ""2"": 28, ""1"": 36, ""6"": 22, ""4"": 24, ""5"": 30, ""7"": 24}",8,0,15.5
297,8510.737187500008,611.3625,15.955555555555556,1760.0,348.14832363128664,-0.014664925169199705,697.8546329498291,3.641032654047012,0.20992,"{""0"": 27, ""3"": 32, ""5"": 22, ""4"": 23, ""7"": 30, ""1"": 40, ""6"": 22, ""2"": 31}",8,1,17.6
298,8813.5325,757.875,18.175833333333333,1829.0,412.6926670074463,0.011486197402700783,826.8822612762451,3.6371875524520876,0.20894000000000001,"{""0"": 28, ""6"": 28, ""4"": 33, ""1"": 42, ""2"": 38, ""3"": 21, ""5"": 25, ""7"": 23}",8,1,17.6
299,8247.34912499998,616.6566666666666,15.356944444444444,1709.0,453.51486959457395,0.0004176984541118145,908.5306705474853,3.6106961369514465,0.20796000000000003,"{""0"": 29, ""1"": 52, ""2"": 41, ""4"": 25, ""7"": 18, ""6"": 30, ""3"": 21, ""5"": 25}",8,1,21.6
300,8184.995000000008,871.2916666666666,18.68138888888889,1708.0,359.99073324203493,-0.025966954370960593,721.5348180770874,3.626954025030136,0.20698,"{""0"": 28, ""2"": 33, ""6"": 42, ""1"": 35, ""5"": 22, ""3"": 29, ""4"": 26, ""7"": 14}",8,6,18.3
301,8329.985374999991,587.0677777777778,14.16638888888889,1723.0,413.8226839065552,-0.0011316966265439987,829.1362445831298,3.6131454408168793,0.20600000000000002,"{""0"": 27, ""1"": 49, ""2"": 29, ""6"": 36, ""7"": 19, ""5"": 24, ""3"": 20, ""4"": 31}",8,1,20.9
302,7987.480374999995,594.3288888888889,15.286944444444444,1656.0,379.5880499839783,-0.029515344509854914,760.7148399353027,3.60869220495224,0.20502000000000004,"{""0"": 35, ""1"": 44, ""7"": 18, ""4"": 33, ""6"": 26, ""5"": 32, ""3"": 19, ""2"": 26}",8,1,18.9
303,8335.026624999991,640.2011111111111,15.454166666666667,1727.0,486.4128556251526,0.004236495681107044,974.2963157653809,3.6245086431503295,0.20404,"{""0"": 33, ""4"": 28, ""6"": 32, ""1"": 43, ""3"": 27, ""2"": 35, ""7"": 17, ""5"": 23}",8,1,18.1
304,8166.6406875000075,686.6136111111111,15.617777777777778,1695.0,436.2220977783203,0.0014072543475776912,873.9195774078369,3.63981015086174,0.20306000000000002,"{""0"": 43, ""3"": 21, ""5"": 18, ""1"": 47, ""6"": 25, ""7"": 21, ""4"": 32, ""2"": 29}",8,1,19.9
305,8194.288624999968,986.4977777777777,19.4525,1716.0,521.0220359802246,-0.006506475852802396,1043.5215682983398,3.6235357403755186,0.20208000000000004,"{""0"": 34, ""5"": 20, ""1"": 49, ""4"": 30, ""7"": 31, ""6"": 21, ""3"": 25, ""2"": 26}",8,1,20.8
306,8377.052437500004,688.1919444444444,15.249166666666667,1738.0,399.88280096054075,-0.04489775518886745,801.3167798995971,3.633447986841202,0.2011,"{""0"": 34, ""6"": 23, ""1"": 50, ""2"": 25, ""4"": 26, ""5"": 33, ""7"": 34, ""3"": 16}",8,1,20.7
307,8195.381187499992,501.2363888888889,14.034722222222221,1694.0,419.51756114959716,-0.03026535699609667,840.5418893814087,3.6134064316749575,0.20012000000000002,"{""0"": 31, ""1"": 44, ""4"": 40, ""3"": 20, ""2"": 28, ""5"": 23, ""6"": 34, ""7"": 24}",8,1,18.0
308,7933.859875000009,818.3366666666667,16.38138888888889,1656.0,509.06119842529296,-0.03274998688139021,1019.629942703247,3.6206805050373077,0.19913999999999998,"{""0"": 28, ""7"": 30, ""6"": 28, ""4"": 39, ""1"": 43, ""5"": 29, ""2"": 20, ""3"": 20}",8,1,18.1
309,8270.812437500004,848.5975,18.995833333333334,1725.0,415.40229511260986,-0.02605029782280326,832.2936161041259,3.625646561384201,0.19816,"{""0"": 37, ""5"": 33, ""4"": 15, ""7"": 27, ""3"": 29, ""6"": 25, ""2"": 28, ""1"": 43}",8,1,18.1
310,8124.094437500009,531.8247222222222,14.814444444444444,1681.0,331.6595192909241,-0.02111779493279755,664.7924722671509,3.6291689455509184,0.19718000000000002,"{""0"": 34, ""1"": 45, ""5"": 23, ""7"": 28, ""2"": 26, ""3"": 34, ""6"": 28, ""4"": 26}",8,1,18.4
311,8095.990312499998,759.5125,16.994722222222222,1684.0,494.4041561126709,0.006977682956494391,990.2121376037597,3.6130946457386015,0.19619999999999999,"{""0"": 34, ""7"": 25, ""4"": 26, ""3"": 30, ""1"": 43, ""6"": 20, ""5"": 23, ""2"": 26}",8,1,18.9
312,8479.85393749999,727.5241666666667,16.976388888888888,1760.0,442.72073993682864,-0.011590674193575979,886.8797611236572,3.624375420808792,0.19522,"{""0"": 33, ""3"": 27, ""1"": 46, ""4"": 22, ""7"": 30, ""2"": 23, ""6"": 24, ""5"": 23}",8,1,20.2
313,7917.657125000004,540.0905555555555,14.101666666666667,1639.0,313.4164249420166,-0.027029974525794385,628.2980632781982,3.6324904799461364,0.19424000000000002,"{""0"": 31, ""5"": 22, ""1"": 44, ""7"": 32, ""6"": 36, ""2"": 34, ""4"": 27, ""3"": 20}",8,1,17.9
314,8331.732000000015,611.2633333333333,16.628888888888888,1728.0,472.1687960624695,-0.0320974157191813,945.7960922241211,3.6073446810245513,0.19326,"{""0"": 39, ""6"": 29, ""1"": 30, ""4"": 31, ""7"": 28, ""2"": 31, ""3"": 24, ""5"": 27}",8,0,16.3
315,8180.224687499997,751.6819444444444,17.254166666666666,1702.0,368.4973478317261,-0.029219122300855816,738.4455314636231,3.620757448673248,0.19228,"{""0"": 26, ""6"": 32, ""1"": 46, ""7"": 36, ""3"": 25, ""4"": 27, ""5"": 19, ""2"": 30}",8,1,19.1
316,8412.323687500013,678.5086111111111,16.1275,1744.0,356.4151329040527,-0.01926466296426952,714.2530090332032,3.6178965628147126,0.19130000000000003,"{""0"": 30, ""1"": 42, ""6"": 20, ""2"": 30, ""5"": 26, ""4"": 28, ""7"": 29, ""3"": 23}",8,1,18.4
317,8193.100499999993,604.0505555555555,15.4225,1696.0,535.4017112731933,0.001347427535802126,1072.1835247039794,3.6328304946422576,0.19032,"{""0"": 34, ""1"": 40, ""4"": 24, ""7"": 35, ""2"": 31, ""3"": 24, ""6"": 21, ""5"": 22}",8,1,17.3
318,8163.9393124999915,692.5697222222223,16.045,1694.0,436.323118019104,0.0035284349229186772,874.0119651794433,3.6252089560031893,0.18934,"{""0"": 28, ""6"": 31, ""5"": 20, ""3"": 19, ""2"": 33, ""1"": 43, ""4"": 25, ""7"": 26}",8,1,19.1
319,8322.039874999995,586.7033333333334,15.428611111111111,1722.0,376.7077485084534,-0.006262519839219749,754.7925880432128,3.6222154676914213,0.18836000000000003,"{""0"": 45, ""4"": 31, ""3"": 28, ""2"": 19, ""1"": 38, ""6"": 27, ""5"": 19, ""7"": 31}",8,0,18.9
320,8315.45987500001,631.3561111111111,15.035,1723.0,505.11517848968504,0.009403783571906387,1011.5727474212647,3.63217808008194,0.18738,"{""0"": 37, ""4"": 21, ""6"": 27, ""2"": 29, ""7"": 35, ""5"": 26, ""1"": 38, ""3"": 23}",8,1,16.1
321,8267.524937500011,918.3613888888889,19.352777777777778,1729.0,536.9754161834717,-0.03638341384939849,1075.3707370758057,3.6135699808597566,0.1864,"{""0"": 33, ""2"": 21, ""5"": 27, ""6"": 20, ""4"": 26, ""1"": 51, ""7"": 26, ""3"": 23}",8,1,22.5
322,8235.72887499999,733.9327777777778,16.307777777777776,1712.0,450.66884593963624,0.006035170750692487,902.6710563659668,3.6280916154384615,0.18541999999999997,"{""0"": 32, ""7"": 27, ""4"": 34, ""5"": 24, ""3"": 27, ""1"": 45, ""6"": 26, ""2"": 23}",8,1,18.9
323,7950.812562499995,625.9802777777778,14.738055555555556,1649.0,382.5812786102295,0.029617313342168928,766.4382453918457,3.61885484457016,0.18444,"{""0"": 35, ""2"": 22, ""3"": 21, ""4"": 30, ""6"": 32, ""7"": 26, ""5"": 24, ""1"": 44}",8,1,18.8
324,8408.165562499997,704.4475,16.559444444444445,1745.0,390.557954788208,-0.0010211279848590493,782.4513893127441,3.634153187274933,0.18346,"{""0"": 34, ""7"": 19, ""2"": 30, ""1"": 43, ""6"": 37, ""5"": 27, ""3"": 17, ""4"": 29}",8,1,18.2
325,8299.724187499996,687.7230555555556,15.928055555555556,1722.0,481.07686653137205,0.009454940306022763,963.4607986450195,3.6332256734371184,0.18247999999999998,"{""0"": 35, ""6"": 36, ""2"": 28, ""1"": 43, ""4"": 29, ""5"": 18, ""3"": 20, ""7"": 28}",8,1,18.1
326,8013.317874999984,659.5733333333334,15.504166666666666,1664.0,435.893204498291,-0.021617285115644334,873.1480186462402,3.631887710094452,0.1815,"{""0"": 29, ""2"": 24, ""7"": 18, ""5"": 27, ""4"": 31, ""3"": 20, ""1"": 42, ""6"": 41}",8,1,18.1
327,8311.221562499995,962.8375,18.74277777777778,1738.0,527.7704082489014,-0.009687557024881244,1056.868252182007,3.6230417013168337,0.18052,"{""0"": 33, ""6"": 29, ""2"": 31, ""7"": 19, ""1"": 45, ""3"": 15, ""4"": 35, ""5"": 25}",8,1,19.4
328,8106.162812500013,478.0513888888889,13.086388888888889,1673.0,595.7849554061889,0.02821913966909051,1192.8145637512207,3.6234610438346864,0.17953999999999998,"{""0"": 37, ""3"": 25, ""6"": 29, ""4"": 25, ""5"": 31, ""1"": 43, ""7"": 25, ""2"": 22}",8,1,18.1
329,8124.696125000004,609.92,14.756944444444445,1686.0,445.5230640411377,-0.024967105872929097,892.3947818756103,3.6366498947143553,0.17856,"{""0"": 39, ""3"": 23, ""4"": 37, ""6"": 27, ""5"": 28, ""2"": 30, ""1"": 36, ""7"": 22}",8,0,16.1
330,7871.066875000004,640.4694444444444,15.637222222222222,1635.0,423.9648530960083,-0.019676051940768956,849.2574760437012,3.6277243316173555,0.17758000000000002,"{""0"": 32, ""4"": 35, ""3"": 20, ""5"": 23, ""6"": 34, ""1"": 39, ""2"": 28, ""7"": 29}",8,1,16.2
331,8238.46250000001,574.5444444444445,15.32611111111111,1704.0,362.82050495147706,-0.0006742181256413459,726.9210977554321,3.620402330160141,0.17659999999999998,"{""0"": 32, ""3"": 25, ""6"": 32, ""1"": 39, ""5"": 24, ""2"": 29, ""7"": 25, ""4"": 20}",8,1,17.3
332,8096.578562500001,536.3425,13.405833333333334,1674.0,389.8975409507751,-0.008791852975264192,781.0861919403076,3.625821352005005,0.17562,"{""0"": 32, ""2"": 29, ""1"": 51, ""6"": 24, ""3"": 23, ""4"": 29, ""7"": 26, ""5"": 23}",8,1,21.5
333,8354.872937500008,647.9230555555556,16.428055555555556,1731.0,472.6079574584961,-0.02102186493575573,946.5176570892334,3.606557285785675,0.17463999999999996,"{""0"": 37, ""7"": 16, ""6"": 32, ""3"": 29, ""1"": 34, ""2"": 29, ""4"": 28, ""5"": 25}",8,0,16.1
334,8187.520500000004,841.1616666666666,16.971944444444443,1707.0,515.457298374176,0.027779419906437397,1032.110816192627,3.604116106033325,0.17365999999999998,"{""0"": 40, ""6"": 30, ""2"": 30, ""5"": 20, ""4"": 25, ""1"": 43, ""3"": 26, ""7"": 19}",8,1,18.5
335,7662.397062500006,965.3019444444444,19.70722222222222,1609.0,380.3499059677124,-0.033952063089236616,762.0073949813843,3.589515769481659,0.17268,"{""0"": 28, ""4"": 28, ""1"": 37, ""2"": 24, ""5"": 22, ""6"": 31, ""7"": 29, ""3"": 33}",8,1,15.9
336,7999.6874375000025,751.2141666666666,16.036944444444444,1667.0,342.237770986557,-0.02400264539755881,685.7592793464661,3.598527377843857,0.17169999999999996,"{""0"": 46, ""7"": 31, ""1"": 36, ""2"": 23, ""3"": 28, ""5"": 31, ""4"": 31, ""6"": 16}",8,0,19.0
337,8222.083375000011,814.1655555555556,17.201944444444443,1712.0,512.7605839729309,-0.009308693325147032,1026.771026802063,3.60606045126915,0.17071999999999998,"{""0"": 34, ""6"": 25, ""2"": 21, ""1"": 43, ""5"": 19, ""4"": 24, ""7"": 33, ""3"": 24}",8,1,19.3
338,8151.669000000006,597.8266666666667,15.042222222222222,1689.0,461.9520444869995,0.02088149297051132,925.0893478393555,3.614399528503418,0.16974,"{""0"": 30, ""3"": 19, ""7"": 30, ""6"": 29, ""2"": 26, ""1"": 56, ""4"": 25, ""5"": 23}",8,1,23.5
339,8301.463312499993,754.5602777777777,17.590833333333332,1727.0,477.1429151535034,-0.012374555296264588,955.5349342346192,3.6275129675865174,0.16875999999999997,"{""0"": 39, ""1"": 40, ""7"": 40, ""2"": 30, ""5"": 22, ""3"": 20, ""6"": 30, ""4"": 24}",8,1,16.3
340,8165.5865000000085,621.0238888888889,14.350833333333334,1692.0,581.3754722595215,0.008596506016328932,1163.9481712341308,3.619127815961838,0.16777999999999998,"{""0"": 31, ""2"": 34, ""7"": 28, ""6"": 27, ""5"": 16, ""3"": 32, ""1"": 41, ""4"": 29}",8,1,17.2
341,8146.440750000004,713.3827777777777,16.14638888888889,1692.0,469.4011136054993,-0.024021660489961506,940.056643295288,3.616263282299042,0.1668,"{""0"": 31, ""7"": 24, ""3"": 24, ""4"": 32, ""1"": 45, ""5"": 10, ""2"": 35, ""6"": 30}",8,1,19.5
342,8041.7418750000115,946.2694444444444,18.04888888888889,1681.0,430.3974284648895,0.012506534438580274,861.9627391815186,3.596955543756485,0.16581999999999997,"{""0"": 26, ""3"": 20, ""1"": 43, ""4"": 31, ""5"": 21, ""6"": 23, ""7"": 24, ""2"": 30}",8,1,19.7
343,8316.975812499979,459.6047222222222,13.464166666666667,1715.0,369.42592935562135,-8.104178123176098e-05,740.0467845916749,3.6239978313446044,0.16484,"{""0"": 30, ""3"": 26, ""7"": 26, ""2"": 35, ""1"": 47, ""4"": 25, ""6"": 32, ""5"": 26}",8,1,19.0
344,7923.477624999971,567.3661111111111,14.428888888888888,1641.0,360.6321400165558,-0.0005149504635483026,722.4509038925171,3.6177146077156066,0.16386,"{""0"": 46, ""6"": 34, ""4"": 23, ""1"": 43, ""7"": 32, ""3"": 21, ""2"": 24, ""5"": 16}",8,0,19.2
345,7877.895500000024,603.6505555555556,14.0925,1632.0,479.51069326400756,0.012854192056693137,960.179789352417,3.634951984882355,0.16288000000000002,"{""0"": 32, ""6"": 29, ""1"": 46, ""4"": 27, ""2"": 27, ""3"": 24, ""7"": 26, ""5"": 16}",8,1,20.3
346,8300.47118750002,808.4808333333333,18.164722222222224,1729.0,480.77142095565796,-0.008623749786056577,962.7337804794312,3.6247218191623687,0.16190000000000004,"{""0"": 33, ""1"": 35, ""7"": 20, ""2"": 40, ""4"": 26, ""6"": 31, ""3"": 22, ""5"": 22}",8,2,17.5
347,8024.983124999992,660.2666666666667,15.4975,1665.0,514.0575750350952,-0.001988911209627986,1029.2845680236817,3.621183919906616,0.16092,"{""0"": 30, ""6"": 33, ""2"": 30, ""4"": 28, ""5"": 24, ""1"": 38, ""7"": 20, ""3"": 22}",8,1,16.9
348,8292.803249999997,611.8911111111111,14.909444444444444,1717.0,498.69090003967284,0.003315397631376982,998.5315677642823,3.6151049733161926,0.15994000000000003,"{""0"": 29, ""2"": 31, ""5"": 25, ""6"": 31, ""1"": 40, ""4"": 32, ""3"": 20, ""7"": 22}",8,1,17.4
349,8034.398125000008,763.7222222222222,17.19527777777778,1673.0,373.8930383682251,-0.013301481585949659,748.9681173324585,3.6343798637390137,0.15896000000000005,"{""0"": 31, ""5"": 23, ""1"": 38, ""7"": 17, ""6"": 32, ""2"": 26, ""4"": 40, ""3"": 27}",8,4,17.1
350,8085.818250000011,712.855,16.436944444444446,1681.0,436.8028218269348,0.012120722280815243,874.7278751373291,3.6285090029239653,0.15798,"{""0"": 30, ""4"": 25, ""7"": 22, ""3"": 27, ""1"": 41, ""2"": 31, ""6"": 34, ""5"": 21}",8,1,17.7
351,8198.08281249999,614.2402777777778,15.180833333333334,1698.0,353.6630525588989,-0.0027529072016477586,708.4746759414672,3.640313422679901,0.15700000000000003,"{""0"": 31, ""4"": 31, ""1"": 36, ""3"": 24, ""5"": 30, ""6"": 33, ""2"": 27, ""7"": 26}",8,1,15.1
352,8116.1181874999875,592.9330555555556,15.156944444444445,1680.0,385.24199085235597,-0.006283691246062517,771.6296792984009,3.6313564777374268,0.15602000000000005,"{""0"": 22, ""3"": 19, ""4"": 37, ""7"": 29, ""1"": 44, ""5"": 23, ""6"": 30, ""2"": 28}",8,1,19.0
353,8061.890062499999,727.4302777777777,16.26972222222222,1676.0,422.1218072891235,-0.028893974749371408,845.4254093170166,3.6248819231987,0.15504,"{""0"": 35, ""7"": 29, ""6"": 25, ""4"": 21, ""3"": 32, ""1"": 32, ""2"": 30, ""5"": 27}",8,0,15.2
354,8142.769312500008,616.0336111111111,15.0575,1687.0,357.00218029022216,-0.02271458732429892,715.1662986755371,3.6235973656177523,0.15406000000000003,"{""0"": 39, ""6"": 30, ""7"": 28, ""1"": 37, ""3"": 27, ""5"": 30, ""2"": 26, ""4"": 17}",8,0,16.7
355,7806.702624999992,418.91055555555556,12.596666666666666,1611.0,432.06378002166747,0.010771070735063403,865.2088497161865,3.6021461308002474,0.15308000000000005,"{""0"": 46, ""7"": 24, ""6"": 31, ""5"": 30, ""1"": 49, ""3"": 15, ""4"": 26, ""2"": 27}",8,1,19.8
356,7794.646000000003,1022.665,19.5575,1637.0,440.3020460128784,-0.017633250402286648,881.7367191314697,3.607371437549591,0.1521,"{""0"": 53, ""4"": 28, ""2"": 25, ""5"": 25, ""7"": 21, ""1"": 36, ""6"": 22, ""3"": 16}",8,0,23.5
357,7981.730062499991,666.3858333333334,15.900833333333333,1657.0,418.3744592666626,-0.014929432957433163,837.8707080841065,3.6127686619758608,0.15112000000000003,"{""0"": 32, ""7"": 18, ""1"": 30, ""5"": 33, ""2"": 33, ""3"": 23, ""6"": 31, ""4"": 28}",8,5,14.5
358,8089.710124999997,657.1411111111111,15.745277777777778,1681.0,386.3070774078369,-0.033643440203741194,773.7644805908203,3.6067830204963682,0.15014,"{""0"": 47, ""7"": 34, ""4"": 17, ""3"": 14, ""1"": 46, ""6"": 22, ""5"": 34, ""2"": 31}",8,0,19.2
359,8074.793562499978,822.8619444444445,17.419444444444444,1683.0,397.5325620651245,-0.013276069331914187,796.1700520515442,3.614787197113037,0.14916000000000001,"{""0"": 43, ""6"": 27, ""1"": 40, ""3"": 24, ""5"": 19, ""2"": 29, ""7"": 20, ""4"": 26}",8,0,18.9
360,8160.250375000004,672.5122222222222,15.031944444444445,1693.0,330.75512008666993,-0.021455476712435483,662.6248422622681,3.6161527395248414,0.14818000000000003,"{""0"": 35, ""5"": 23, ""7"": 21, ""1"": 53, ""2"": 27, ""6"": 32, ""3"": 19, ""4"": 27}",8,1,22.4
361,8069.322187499984,1021.1180555555555,19.239444444444445,1691.0,427.01287870407106,-0.020196711528114974,855.1319009780884,3.620088791847229,0.1472,"{""0"": 27, ""1"": 40, ""5"": 30, ""7"": 25, ""4"": 32, ""3"": 18, ""2"": 25, ""6"": 22}",8,1,18.3
362,8258.576124999998,606.095,14.37888888888889,1711.0,535.11784324646,-0.009659606614150107,1071.3126369476317,3.6165682554244993,0.14622000000000002,"{""0"": 36, ""6"": 30, ""7"": 18, ""2"": 32, ""3"": 19, ""4"": 26, ""1"": 46, ""5"": 37}",8,1,18.9
363,8268.728562499999,791.8758333333334,17.18861111111111,1721.0,464.7918014526367,0.01801605455111712,930.5972620010376,3.613665336370468,0.14524000000000004,"{""0"": 35, ""7"": 25, ""1"": 47, ""5"": 28, ""4"": 28, ""3"": 24, ""2"": 24, ""6"": 22}",8,1,20.2
364,8088.475312499996,919.7597222222222,18.82111111111111,1692.0,396.61547231674194,-0.005917324381880462,794.2802881240844,3.5959838807582853,0.14426,"{""0"": 38, ""6"": 23, ""1"": 53, ""7"": 25, ""5"": 24, ""2"": 24, ""4"": 30, ""3"": 16}",8,1,22.7
365,8083.92675,651.9644444444444,14.952777777777778,1677.0,428.4775231361389,-0.03898270442150533,858.072702217102,3.6281725466251373,0.14328000000000002,"{""0"": 27, ""1"": 45, ""4"": 30, ""5"": 25, ""2"": 40, ""7"": 17, ""6"": 25, ""3"": 24}",8,1,19.3
366,8082.611000000003,697.1788888888889,16.135555555555555,1681.0,724.1507625579834,-0.0011760087683796883,1449.3321624755858,3.6131288588047026,0.14230000000000004,"{""0"": 35, ""4"": 37, ""6"": 28, ""3"": 36, ""7"": 17, ""5"": 22, ""1"": 41, ""2"": 30}",8,1,16.7
367,8180.160375000001,922.7788888888889,19.70916666666667,1710.0,568.3521087646484,0.00974249690771103,1137.7079727172852,3.6203076362609865,0.14132,"{""0"": 35, ""3"": 23, ""5"": 28, ""1"": 36, ""2"": 29, ""6"": 32, ""7"": 26, ""4"": 22}",8,1,15.6
368,7827.853187499999,716.5830555555556,16.143055555555556,1630.0,461.59095602035524,-0.0032827109564095734,924.2000263214111,3.603915786743164,0.14034000000000002,"{""0"": 36, ""2"": 24, ""6"": 33, ""7"": 22, ""5"": 23, ""1"": 42, ""3"": 31, ""4"": 28}",8,1,17.6
369,8446.101687499999,594.2452777777778,14.76361111111111,1747.0,441.54369659423827,-0.0010251725791022182,884.0964321136474,3.6129393577575684,0.13936000000000004,"{""0"": 47, ""6"": 32, ""2"": 35, ""7"": 27, ""3"": 23, ""4"": 21, ""1"": 43, ""5"": 15}",8,0,19.3
370,8117.791312499996,506.73027777777776,13.80861111111111,1678.0,284.16929988861085,-0.026360694668255746,569.3929803848266,3.6192353785037996,0.13838,"{""0"": 36, ""2"": 34, ""6"": 31, ""4"": 37, ""7"": 28, ""5"": 25, ""1"": 39, ""3"": 21}",8,1,15.5
371,8322.955937500024,702.3597222222222,16.514166666666668,1729.0,474.72061710357667,-0.01860521174967289,950.4712097167969,3.612686735391617,0.13740000000000002,"{""0"": 36, ""1"": 48, ""6"": 31, ""5"": 24, ""7"": 24, ""3"": 30, ""4"": 23, ""2"": 23}",8,1,20.1
372,7864.172937499985,650.3591666666666,15.151111111111112,1633.0,365.0868686676025,-0.01320386421866715,731.1884883880615,3.6224190294742584,0.13641999999999999,"{""0"": 30, ""5"": 23, ""6"": 39, ""7"": 20, ""4"": 31, ""2"": 28, ""1"": 41, ""3"": 23}",8,1,17.4
373,8042.990750000017,676.0244444444445,15.065555555555555,1670.0,430.81595249176024,-0.009533883444964886,862.6293752670288,3.611959308385849,0.13544,"{""0"": 36, ""1"": 52, ""4"": 29, ""6"": 28, ""3"": 20, ""2"": 28, ""5"": 19, ""7"": 22}",8,1,22.2
374,8242.777124999984,716.0433333333333,16.41138888888889,1714.0,578.9399030685424,-0.002084154495969415,1158.8547443389893,3.609872990846634,0.13446000000000002,"{""0"": 30, ""2"": 24, ""4"": 35, ""6"": 33, ""1"": 45, ""7"": 22, ""5"": 27, ""3"": 18}",8,1,19.2
375,8136.913062499978,689.2225,15.694166666666666,1690.0,366.36008939743044,-0.011178288725204766,733.7037790298461,3.6007003247737885,0.13348,"{""0"": 36, ""1"": 43, ""5"": 27, ""2"": 29, ""6"": 39, ""4"": 30, ""3"": 20, ""7"": 16}",8,1,17.9
376,7954.54662500002,560.6927777777778,14.77111111111111,1647.0,473.36557655334474,0.013299074023962021,947.6624435424804,3.6146465599536897,0.1325,"{""0"": 28, ""7"": 28, ""1"": 48, ""5"": 26, ""6"": 26, ""4"": 34, ""3"": 20, ""2"": 27}",8,1,20.3
377,7839.901749999995,696.0255555555556,16.516111111111112,1631.0,377.23201847076416,-0.023946762830018998,755.4621780395507,3.6125716626644135,0.13152000000000003,"{""0"": 35, ""5"": 36, ""6"": 21, ""4"": 38, ""1"": 37, ""7"": 25, ""2"": 24, ""3"": 21}",8,4,16.0
378,7962.091875000011,650.5722222222222,14.846388888888889,1652.0,363.98189363479617,-0.009157247911207377,728.9259304046631,3.615119421482086,0.13054,"{""0"": 36, ""1"": 42, ""5"": 27, ""2"": 32, ""6"": 29, ""4"": 26, ""7"": 23, ""3"": 20}",8,1,17.9
379,8389.581250000001,921.1,18.856666666666666,1751.0,599.7151136398315,-0.009175353264436126,1200.3755699157714,3.5774412035942076,0.12956,"{""0"": 37, ""1"": 42, ""3"": 28, ""4"": 27, ""7"": 16, ""2"": 23, ""5"": 26, ""6"": 25}",8,1,18.8
380,8578.20912499999,729.0011111111111,16.756944444444443,1780.0,449.0772331237793,0.004929468221962452,899.0637817382812,3.574337774515152,0.12858000000000003,"{""0"": 41, ""3"": 23, ""4"": 28, ""6"": 32, ""1"": 39, ""2"": 26, ""5"": 24, ""7"": 20}",8,0,17.6
381,8130.222499999992,689.8861111111111,15.6875,1687.0,355.3836248397827,-0.003305594460107386,711.6883316040039,3.583338975906372,0.1276,"{""0"": 44, ""3"": 25, ""6"": 30, ""7"": 19, ""2"": 19, ""4"": 27, ""1"": 40, ""5"": 23}",8,0,19.4
382,8414.784250000013,940.0338888888889,18.745277777777776,1760.0,528.3396354675293,-0.011175896180793643,1057.6137252807616,3.6017509281635283,0.12662,"{""0"": 29, ""1"": 37, ""3"": 27, ""5"": 30, ""7"": 22, ""4"": 24, ""6"": 26, ""2"": 35}",8,1,16.1
